deletion_rate	grand_mean	grand_mean_lb	grand_mean_ub	sample_size_for_rma_calc	imputation_method	data_size	effect_size	full_grand_mean	full_grand_mean_lb	full_grand_mean_ub	full_sample_size_for_rma_calc
0.25	-0.0908025129294626	-0.138566841237923	-0.0430381846210025	460	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.26	-0.100355994736591	-0.149790270284669	-0.0509217191885129	442	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.26	-0.0758296952050425	-0.12067296846881	-0.030986421941275	443	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.27	-0.10972857831953	-0.160672496365017	-0.0587846602740435	434	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.27	-0.088204136714714	-0.131579405338909	-0.0448288680905195	445	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.28	-0.101422366707651	-0.151836957305943	-0.0510077761093593	433	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.28	-0.109600074969327	-0.161908825414681	-0.0572913245239727	441	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.29	-0.0785832696952233	-0.123008810684145	-0.0341577287063022	448	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.29	-0.111189134516918	-0.163755639179436	-0.0586226298544001	440	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.3	-0.105970743851458	-0.157797568796799	-0.0541439189061165	428	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.3	-0.0973269279446035	-0.147953864435237	-0.0466999914539705	447	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.31	-0.0954014449211268	-0.147591034216381	-0.0432118556258721	422	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.31	-0.0882617567562016	-0.138655535630006	-0.0378679778823971	430	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.32	-0.111976404153146	-0.163412847425839	-0.0605399608804537	437	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.32	-0.0850698691366742	-0.135445847952562	-0.0346938903207861	442	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.33	-0.11345085766926	-0.166261996694454	-0.0606397186440652	438	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.33	-0.0938221011864456	-0.140708024932084	-0.0469361774408072	451	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.34	-0.122185450771494	-0.173090082763463	-0.071280818779525	430	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.34	-0.113871152537378	-0.167064864688671	-0.0606774403860853	433	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.35	-0.0749318691286364	-0.118904688514541	-0.0309590497427323	431	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.35	-0.0834149679710516	-0.131772785757738	-0.0350571501843655	442	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.36	-0.0978055247471483	-0.149781744756871	-0.0458293047374259	413	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.36	-0.0941390482761642	-0.141029298784391	-0.0472487977679379	416	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.37	-0.0925582511111798	-0.144201683229779	-0.0409148189925805	426	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.37	-0.109317690369626	-0.166475868107855	-0.0521595126313977	420	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.38	-0.0781492638065111	-0.121189054721753	-0.035109472891269	449	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.38	-0.0998246954103111	-0.148704589425075	-0.0509448013955468	447	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.39	-0.106097527240234	-0.158878802216056	-0.053316252264413	440	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.39	-0.108981094669364	-0.16029939712914	-0.0576627922095884	441	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.4	-0.113210510141951	-0.169685125316475	-0.0567358949674271	408	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.4	-0.0845087991617379	-0.128530595112967	-0.0404870032105089	442	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.41	-0.101848069434522	-0.149395062185858	-0.0543010766831852	418	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.41	-0.0867291641159507	-0.137671723718196	-0.0357866045137056	412	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.42	-0.0862449531055844	-0.131266257400673	-0.0412236488104962	408	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.42	-0.114777518180901	-0.171313760239854	-0.058241276121948	410	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.43	-0.109191873993752	-0.160891463903543	-0.0574922840839609	445	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.43	-0.103196559433936	-0.155766979637836	-0.050626139230035	435	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.44	-0.11258174593347	-0.167286189742538	-0.0578773021244024	399	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.44	-0.0961265766700209	-0.146771770177801	-0.0454813831622406	437	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.45	-0.0977556381377563	-0.146229836337586	-0.0492814399379263	425	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.45	-0.0820034069019526	-0.126690555214329	-0.0373162585895762	412	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.46	-0.120655050823566	-0.176512865369301	-0.0647972362778319	401	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.46	-0.103789616182531	-0.152561369765959	-0.0550178625991026	411	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.47	-0.0845725382415297	-0.127928063188282	-0.041217013294777	444	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.47	-0.089905854340237	-0.135674197238694	-0.0441375114417803	409	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.48	-0.0943339420352252	-0.146277230045578	-0.0423906540248721	438	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.48	-0.0959928217218569	-0.144731699386554	-0.0472539440571595	405	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.49	-0.0678149943466988	-0.111779289553975	-0.0238506991394223	431	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.49	-0.0979543509583159	-0.154102613633527	-0.0418060882831052	410	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.5	-0.081801176019386	-0.126185769806579	-0.0374165822321928	410	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.5	-0.10888066257011	-0.159355038465433	-0.0584062866747865	437	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.51	-0.0669082185678025	-0.116244193913553	-0.0175722432220523	407	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.51	-0.0975017567029638	-0.146568405621586	-0.0484351077843418	433	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.52	-0.0954572073223084	-0.147756444995102	-0.0431579696495145	403	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.52	-0.0951855687249082	-0.142859226523466	-0.0475119109263503	430	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.53	-0.0951993207568449	-0.151828785631683	-0.0385698558820066	381	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.53	-0.0952307507072623	-0.149363934659683	-0.0410975667548421	423	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.54	-0.112635943132961	-0.173583646431054	-0.0516882398348691	393	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.54	-0.0862599757020993	-0.134687061955692	-0.037832889448507	419	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.55	-0.0977768949986658	-0.147374524419068	-0.0481792655782638	445	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.55	-0.108183345580367	-0.159697431940727	-0.0566692592200066	392	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.56	-0.0934032918029313	-0.151560368433097	-0.035246215172766	396	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.56	-0.0828311391330248	-0.137425314582291	-0.0282369636837585	398	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.57	-0.0730652747647468	-0.12144683779396	-0.0246837117355338	377	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.57	-0.0703538073651939	-0.113124714425558	-0.02758290030483	417	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.58	-0.0597327959222061	-0.106662083772124	-0.0128035080722886	371	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.58	-0.0832593168094683	-0.126798174797542	-0.0397204588213949	426	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.59	-0.0964959640014563	-0.148356368634605	-0.0446355593683078	433	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.59	-0.0953594500490641	-0.148788321318709	-0.0419305787794193	421	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.6	-0.0840340844957219	-0.131515626673471	-0.0365525423179725	408	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.6	-0.0872440247473242	-0.136021915561662	-0.0384661339329869	369	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.61	-0.0788438000886093	-0.13814081527216	-0.0195467849050581	375	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.61	-0.0936728837764794	-0.148457790114016	-0.0388879774389426	410	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.62	-0.0731311956955344	-0.127068886563232	-0.0191935048278368	360	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.62	-0.0658175084598904	-0.111010911062079	-0.0206241058577018	421	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.63	-0.0851600344631055	-0.130670586662058	-0.0396494822641535	414	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.63	-0.0906468316986415	-0.148552003402489	-0.0327416599947936	358	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.64	-0.102572787078132	-0.149349109045333	-0.0557964651109308	410	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.64	-0.0755774903924319	-0.12068265331006	-0.0304723274748034	415	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.65	-0.10459268661313	-0.161540453166465	-0.0476449200597958	386	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.65	-0.097880641824894	-0.146160113821021	-0.0496011698287674	412	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.66	-0.0881896025723365	-0.138546999110373	-0.0378322060343003	403	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.66	-0.0836224320039357	-0.130879581079809	-0.0363652829280625	415	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.67	-0.0900689881938972	-0.138011721572687	-0.0421262548151069	416	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.67	-0.0989606005043111	-0.147465593736217	-0.0504556072724057	392	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.68	-0.111104664111255	-0.165525424357657	-0.056683903864853	331	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.68	-0.0802661536941906	-0.130527033131793	-0.0300052742565885	391	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.69	-0.0989376104638409	-0.152147596304464	-0.0457276246232181	379	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.69	-0.0821326249187843	-0.136037182901284	-0.0282280669362845	408	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.7	-0.0579592843703967	-0.103491156386032	-0.0124274123547612	372	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.7	-0.108419773038532	-0.165350395221842	-0.0514891508552219	409	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.71	-0.0800336027713088	-0.127407644047464	-0.0326595614951542	381	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.71	-0.0677354858185698	-0.118706648704151	-0.0167643229329883	324	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.72	-0.0867915521780355	-0.139404276283817	-0.0341788280722544	421	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.72	-0.0981011418936117	-0.145114617038701	-0.0510876667485219	434	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.73	-0.0577144534251364	-0.107980211147721	-0.00744869570255222	335	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.73	-0.100361938267177	-0.157116575034411	-0.0436073014999428	395	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.74	-0.077841907064083	-0.12418060935663	-0.0315032047715358	387	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.74	-0.0844211546113155	-0.140281335572471	-0.02856097365016	407	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.75	-0.0706061739059837	-0.118309349437037	-0.0229029983749306	399	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.75	-0.0693342462392852	-0.115654804330193	-0.0230136881483778	398	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.76	-0.082754915153187	-0.134156085993066	-0.0313537443133081	346	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.76	-0.0670891711177589	-0.118313179937816	-0.015865162297702	372	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.77	-0.087225169617101	-0.135678394793343	-0.038771944440859	393	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.77	-0.0683945138247959	-0.121356827646177	-0.0154322000034145	343	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.78	-0.0451017860212166	-0.09976068930567	0.00955711726323676	324	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.78	-0.082568062058316	-0.127787038805552	-0.0373490853110802	412	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.79	-0.0837300924325566	-0.12984152105098	-0.0376186638141333	431	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.79	-0.0718478083882834	-0.123662945277823	-0.0200326714987438	310	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.8	-0.0927602880647864	-0.144228046942649	-0.0412925291869242	368	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.8	-0.0628863801771716	-0.111353209885673	-0.0144195504686703	383	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.81	-0.0815392086314487	-0.137654038183719	-0.0254243790791782	360	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.81	-0.0890729618680885	-0.154716539948711	-0.0234293837874659	313	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.82	-0.0720721612125493	-0.122274647325268	-0.0218696750998308	385	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.82	-0.0786321664245667	-0.131853479285462	-0.0254108535636711	398	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.83	-0.067789535130439	-0.114741004655926	-0.0208380656049525	392	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.83	-0.0747185846724478	-0.121948605189397	-0.0274885641554986	392	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.84	-0.0947275990807502	-0.153350265415214	-0.0361049327462865	334	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.84	-0.0869136463382861	-0.13945025908651	-0.0343770335900624	382	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.85	-0.10224440264139	-0.165458721300953	-0.0390300839818276	345	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.85	-0.0901015370376685	-0.138197201704596	-0.0420058723707404	381	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.86	-0.0693807139542046	-0.121803911426685	-0.0169575164817241	372	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.86	-0.111716449685623	-0.170045197842548	-0.053387701528699	393	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.87	-0.0843103725772259	-0.131481882083547	-0.0371388630709052	403	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.87	-0.0841153643483576	-0.132534927795998	-0.0356958009007174	398	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.88	-0.101290973219998	-0.152699582874106	-0.0498823635658901	398	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.88	-0.0977927003192288	-0.154555943264373	-0.0410294573740844	377	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.89	-0.0814593586722106	-0.128412220739247	-0.0345064966051745	348	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.89	-0.110361786950956	-0.16177703255587	-0.0589465413460424	376	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.9	-0.0851425497243776	-0.141929241918226	-0.0283558575305293	348	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.9	-0.074511331341865	-0.121348781494256	-0.0276738811894744	380	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.91	-0.0484635005849817	-0.10853214705549	0.0116051458855263	287	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.91	-0.0828936567272325	-0.135003669268431	-0.030783644186034	349	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.92	-0.0788765161590603	-0.128185682798193	-0.0295673495199275	383	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.92	-0.0407444204482414	-0.107650896261427	0.0261620553649444	267	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.93	-0.0849041295992477	-0.138349121050829	-0.0314591381476664	336	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.93	-0.0214653998786164	-0.0803676672248966	0.0374368674676638	236	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.94	-0.0780069410988163	-0.130470689406267	-0.0255431927913658	366	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.94	-0.0913554162611845	-0.144453428065733	-0.0382574044566363	386	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.95	-0.0850875814167005	-0.135515687120625	-0.0346594757127763	383	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.95	-0.102851575617392	-0.156314218860512	-0.049388932374273	375	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.96	-0.0564489747005515	-0.104765254545136	-0.00813269485596704	414	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.96	-0.0607367833378082	-0.108400378174914	-0.013073188500702	460	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.97	-0.0808591109789558	-0.135393283254942	-0.0263249387029693	343	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.97	-0.0620157436676263	-0.122379467644466	-0.00165201969078691	331	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.98	-0.0656566349814601	-0.121567128413256	-0.00974614154966385	280	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.98	-0.0863558285266512	-0.14071410420552	-0.0319975528477829	436	norm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.02	-0.104310790473404	-0.151002032377516	-0.0576195485692911	487	cart	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.02	-0.105060821504495	-0.151620382046331	-0.0585012609626599	487	cart	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.03	-0.105805531136948	-0.152423955855277	-0.059187106418619	487	cart	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.03	-0.105069958826882	-0.151633684977654	-0.0585062326761106	487	cart	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.04	-0.103561506126125	-0.149986649732148	-0.0571363625201012	487	cart	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.04	-0.105410440856918	-0.151973941292966	-0.0588469404208698	487	cart	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.05	-0.104851222621882	-0.151470583885343	-0.0582318613584205	487	cart	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.05	-0.106633032628424	-0.153647172730323	-0.0596188925265259	487	cart	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.06	-0.100132080360224	-0.146005932331268	-0.0542582283891797	487	cart	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.06	-0.105653323376012	-0.152266728276101	-0.0590399184759232	487	cart	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.07	-0.102199534248588	-0.148642086232331	-0.055756982264846	487	cart	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.07	-0.104873023741897	-0.151509703810397	-0.058236343673398	487	cart	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.08	-0.104769581214267	-0.151405095978877	-0.0581340664496559	487	cart	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.08	-0.0927210497134238	-0.133986753319973	-0.0514553461068751	487	cart	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.09	-0.0924197675436585	-0.134018531758511	-0.0508210033288065	487	cart	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.09	-0.110380442809878	-0.158446043404075	-0.0623148422156813	487	cart	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.1	-0.105259863328961	-0.152072197952878	-0.0584475287050447	487	cart	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.1	-0.107889325601748	-0.155100734101502	-0.0606779171019935	487	cart	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.11	-0.099784565422869	-0.145954639318829	-0.0536144915269085	487	cart	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.11	-0.10672314922191	-0.153890544558421	-0.0595557538853996	487	cart	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.12	-0.106048991418427	-0.152728428566792	-0.0593695542700615	487	cart	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.12	-0.108348465668642	-0.157452346733728	-0.0592445846035558	487	cart	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.13	-0.10390190824615	-0.150433260585666	-0.0573705559066343	487	cart	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.13	-0.101135045594457	-0.147031442784105	-0.0552386484048076	487	cart	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.14	-0.105048269860237	-0.152177284067735	-0.0579192556527387	487	cart	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.14	-0.103023281144135	-0.149063828517364	-0.0569827337709057	487	cart	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.15	-0.107468348012843	-0.154191620652477	-0.0607450753732092	487	cart	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.15	-0.104833916859373	-0.151624028104366	-0.0580438056143789	487	cart	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.16	-0.100288154029515	-0.146244203100926	-0.0543321049581052	487	cart	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.16	-0.105573309533042	-0.152101658747817	-0.0590449603182671	487	cart	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.17	-0.102255496156396	-0.148504400248444	-0.0560065920643476	487	cart	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.17	-0.107842145349458	-0.156770010667614	-0.058914280031303	487	cart	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.18	-0.106142671262973	-0.152979452842278	-0.0593058896836674	487	cart	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.18	-0.107234091299157	-0.154594161762241	-0.0598740208360735	487	cart	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.19	-0.105130246166734	-0.151648296754436	-0.0586121955790325	487	cart	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.19	-0.0991426315819173	-0.141956892973962	-0.0563283701898728	487	cart	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.2	-0.117380918759051	-0.167654182256713	-0.067107655261389	487	cart	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.2	-0.106038252526736	-0.152858438777596	-0.0592180662758757	487	cart	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.21	-0.105755652301053	-0.153082197607157	-0.0584291069949499	487	cart	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.21	-0.105829151574086	-0.152510796566097	-0.0591475065820745	487	cart	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.22	-0.0984438781472801	-0.141215653760929	-0.0556721025336314	487	cart	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.22	-0.108337283962618	-0.155080700388294	-0.0615938675369428	487	cart	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
